aw_product_id,merchant_product_id,merchant_category,aw_deep_link,merchant_image_url,search_price,description,product_name,merchant_deep_link,aw_image_url,merchant_name,merchant_id,category_name,category_id,delivery_cost,currency,store_price,display_price,data_feed_id,delivery_time,keywords,specifications,brand_name
699875485,ECH024T,Perennials,http://www.awin1.com/pclick.php?p=699875485&a=213679&m=1351,http://www.gardeningdirect.co.uk/ProductImages/310/ECH024T_310.jpg,14.99,"Beautiful Echinacea with long lasting bloomsAttracts Wildlife: This variety is great for attracting bees, butterflies and moths to the garden. This Echinacea Pow Wow has large, fragrant flowers. It is sturdy, easy to care for and the long lasting blooms will attract bees and butterflies to your garden!","Echinacea Pow Wow Wild Berry 24 Large Plants",http://www.gardeningdirect.co.uk/echinacea-pow-wow-wild-berry-24-xlarge-plants,http://images.productserve.com/preview/1/1351/85/54/699875485.jpg,"Gardening Direct",1351,"Plants & Seeds",456,,GBP,,GBP14.99,1351,,,,
3055070703,NEM012C,"Bedding plants",http://www.awin1.com/pclick.php?p=3055070703&a=213679&m=1351,http://www.gardeningdirect.co.uk/ProductImages/310/NEM012C_310.jpg,10.99,"A wonderful scentThis collection of pretty pale pink, dark pink, lilac, purple and white colours will provide fragrantly scented flowers throughout the Summer. Suitable for garden borders, hangin baskets, patio pots and window boxes. Plant these lovely Nemesia where you are able to enjoy the wonderful scent.","Nemesia Poetry 12 Mega Plants",http://www.gardeningdirect.co.uk/nemesia-poetry-12-mega-plants,http://images.productserve.com/preview/1/1351/03/07/3055070703.jpg,"Gardening Direct",1351,"Plants & Seeds",456,,GBP,,GBP10.99,1351,,,,
3192009277,SPG010B,"Soft fruit plants",http://www.awin1.com/pclick.php?p=3192009277&a=213679&m=1351,http://www.gardeningdirect.co.uk/ProductImages/310/SPG010B_310.jpg,13.99,"Mouth watering satisfying tasteElsanta has been the most popular strawberry variety for top quality fruit production in the UK for many years. It's a heavy cropper with a superb sweet taste and is equally good growing in the garden as well on Pick Your Own"" and commercial farms.""","Strawberries Elsanta 10 Runners plus 2 Planters",http://www.gardeningdirect.co.uk/strawberries-elsanta-10-runners-plus-2-planters,http://images.productserve.com/preview/1/1351/77/92/3192009277.jpg,"Gardening Direct",1351,"Plants & Seeds",456,,GBP,,GBP13.99,1351,,,,
3112942365,TBL002C,"Bedding plants",http://www.awin1.com/pclick.php?p=3112942365&a=213679&m=1351,http://www.gardeningdirect.co.uk/ProductImages/310/TBL002C_310.jpg,22.98,"Save time and money with our pre-planted troughsEach trough comes complete with  Polyanthus High Seas plants, compost, FREE Raingel and feed treatment. Care instructions included.Perfect for brightening up and adding some much needed colour during the winter to your patio, garden and conservatory. Each trough comes straight to you pre-planted - all you have to do is position them and water. Much easier! They are made from specially created light and re-usable plastic and we use compost with added water retaining Raingel and feed which will last all season.","Polyanthus High Seas 2 Pre-Planted Troughs",http://www.gardeningdirect.co.uk/polyanthus-high-seas-2-pre-planted-troughs,http://images.productserve.com/preview/1/1351/65/23/3112942365.jpg,"Gardening Direct",1351,"Plants & Seeds",456,,GBP,,GBP22.98,1351,,,,
3133836085,VEG006A,"Vegetable Plants",http://www.awin1.com/pclick.php?p=3133836085&a=213679&m=1351,http://www.gardeningdirect.co.uk/ProductImages/310/VEG006A_310.jpg,12.99,"Fantastic Offer + FREE Chilli PepperThis collection contains 5x 9cm pots each wiht a different herb, specially chosen for you! To top it off, we have included a FREE 9cm Chilli Pepper 'Basket of Fire'. See below to check which herbs are included.","Windowsill 9cm Herb Collection + FREE 9cm Chilli pepper",http://www.gardeningdirect.co.uk/windowsill-9cm-herb-collection-plus-free-9cm-chilli-pepper,http://images.productserve.com/preview/1/1351/85/60/3133836085.jpg,"Gardening Direct",1351,"Plants & Seeds",456,,GBP,,GBP12.99,1351,,,,
676470523,RUD024A,Perennials,http://www.awin1.com/pclick.php?p=676470523&a=213679&m=1351,http://www.gardeningdirect.co.uk/ProductImages/310/RUD024A_310.jpg,14.99,"Bright coloured RHS award winning Rudbeckia Buy 12 and get 12 Half Price!This RHS Garden Of Merit Award winning Rudbeckia will give you a gorgeous, vibrant coloured display in your garden","Rudbeckia Toto Mix 24 Large Plants",http://www.gardeningdirect.co.uk/rudbeckia-toto-mix-24-xlarge-plants,http://images.productserve.com/preview/1/1351/23/05/676470523.jpg,"Gardening Direct",1351,"Plants & Seeds",456,,GBP,,GBP14.99,1351,,,,
676470575,RHD001L,Shrubs,http://www.awin1.com/pclick.php?p=676470575&a=213679&m=1351,http://www.gardeningdirect.co.uk/ProductImages/310/RHD001L_310.jpg,7.99,"Simply Stunning Dwarf RhododendronThis stunning variety of rhododendron is easy to grow in moist, humus-rich acid soil. Scarlet Wonder is a compact shrub with dark, ribbed leaves and small, lax trusses of pink flowers with rather frilled corolla lobes.","Dwarf Rhododendron Wendy 1 Plant 9cm Pot",http://www.gardeningdirect.co.uk/dwarf-rhododendron-wendy-1-plant-9cm-pot,http://images.productserve.com/preview/1/1351/75/05/676470575.jpg,"Gardening Direct",1351,"Plants & Seeds",456,,GBP,,GBP7.99,1351,,,,
677144811,RSS003U,Roses,http://www.awin1.com/pclick.php?p=677144811&a=213679&m=1351,http://www.gardeningdirect.co.uk/ProductImages/310/RSS003U_310.jpg,14.99,"Beautiful Colour From This Scented Hybrid Tea RoseAn exquisite rose that provides fragrance throughout the season. This lovely rose will make an excellent addition to your border.","Hybrid Tea Rose Joro 3 Bare Root Plants",http://www.gardeningdirect.co.uk/joro-hybrid-tea-rose-3-bare-root-plants,http://images.productserve.com/preview/1/1351/11/48/677144811.jpg,"Gardening Direct",1351,"Plants & Seeds",456,,GBP,,GBP14.99,1351,,,,
690689057,NEM024B,"Bedding plants",http://www.awin1.com/pclick.php?p=690689057&a=213679&m=1351,http://www.gardeningdirect.co.uk/ProductImages/310/NEM024B_310.jpg,23.96,"An Abundance of Attractive FlowersThis lovely variety of Nemesia produces an abundance of attractive flowers all summer long and is ideal for borders, pots, window boxes and baskets.","Nemesia Nemino 24 Large Plants",http://www.gardeningdirect.co.uk/nemesia-nemino-24-xlarge-plants,http://images.productserve.com/preview/1/1351/57/90/690689057.jpg,"Gardening Direct",1351,"Plants & Seeds",456,,GBP,,GBP23.96,1351,,,,
676467827,BUD001B,Shrubs,http://www.awin1.com/pclick.php?p=676467827&a=213679&m=1351,http://www.gardeningdirect.co.uk/ProductImages/310/BUD001B_310.jpg,7.99,"An excellent source of nectarWildlife Friendly: These plants are ideal if you want to attract butterflies to your gardenThis Buddleia provides a rich source of nectar, and is ideal for inviting butterflies, moths, hoverflies and finches to your garden.","Buddleia White Profusion 1 Plant 9cm Pot",http://www.gardeningdirect.co.uk/buddleia-profusion-1-9cm-pot,http://images.productserve.com/preview/1/1351/27/78/676467827.jpg,"Gardening Direct",1351,"Plants & Seeds",456,,GBP,,GBP7.99,1351,,,,
744812704,PAN024Y,"Bedding plants",http://www.awin1.com/pclick.php?p=744812704&a=213679&m=1351,http://www.gardeningdirect.co.uk/ProductImages/310/PAN024Y_310.jpg,12.99,"A beautiful range of colours, with a long flowering periodThe beautifully bright coloured Pansy Colourburst is a prolific, long flowering variety, offering a fantastic range of colours right through the Winter till Spring.","Pansy Colourburst 24 Large Plants",http://www.gardeningdirect.co.uk/pansy-colourburst-24-large-plants,http://images.productserve.com/preview/1/1351/04/27/744812704.jpg,"Gardening Direct",1351,"Plants & Seeds",456,,GBP,,GBP12.99,1351,,,,
3173044073,POR024D,"Bedding plants",http://www.awin1.com/pclick.php?p=3173044073&a=213679&m=1351,http://www.gardeningdirect.co.uk/ProductImages/310/POR024D_310.jpg,12.99,"Large double flowered plant that loves hot and dry areas!These large double flowered Portulaca bedding plants love hot and dry parts of the garden as they have excellent heat and drought tolerance. Ideal for hanging baskets and ground cover. This Portulaca has a bright mix of flowers.","Portulaca Lazy Days 24 Large Plants",http://www.gardeningdirect.co.uk/portulaca-lazy-days-24-large-plants,http://images.productserve.com/preview/1/1351/73/40/3173044073.jpg,"Gardening Direct",1351,"Plants & Seeds",456,,GBP,,GBP12.99,1351,,,,
3111256651,PSY070T,"Bedding plants",http://www.awin1.com/pclick.php?p=3111256651&a=213679&m=1351,http://www.gardeningdirect.co.uk/ProductImages/310/PSY070T_310.jpg,14.99,"Unique Trailing Pansy perfect for hanging basketsPansy Cascadia is a unique trailing Pansy that will look beautiful in your hanging baskets.  The flowers are a mix of yellow, purple and lilac and will gently cascade over the sides of pots and hanging baskets.","Pansy Cascadia (Trailing) 50 Plants + 20 FREE",http://www.gardeningdirect.co.uk/pansy-cascadia-70-ready-plants,http://images.productserve.com/preview/1/1351/51/66/3111256651.jpg,"Gardening Direct",1351,"Plants & Seeds",456,,GBP,,GBP14.99,1351,,,,
3066641917,SEJ015A,"Vegetable Plants",http://www.awin1.com/pclick.php?p=3066641917&a=213679&m=1351,http://www.gardeningdirect.co.uk/ProductImages/310/SEJ015A_310.jpg,2.99,"A chosen favouriteProlific cropping variety yielding average 3oz (80g). Dark Purple fruits over a long cropping period. Exceptional early establishment and good vigour along with a compact spineless attractive plant makes this an Ideal garden variety. Suited to Containers and open ground in a warm sunny location. Fruits can also be harvested small as a true baby vegetable.We have chosen this variety specifically for its compact habit making it perfect for container growing and the patio and in the future we will have many more to offer so you can have your mini allotment on the patio.","Aubergine JackPot 15 Seeds",http://www.gardeningdirect.co.uk/aubergine-jackpot-15-seeds,http://images.productserve.com/preview/1/1351/17/19/3066641917.jpg,"Gardening Direct",1351,"Plants & Seeds",456,,GBP,,GBP2.99,1351,,,,
3112942351,SWW070D,"Bedding Plants",http://www.awin1.com/pclick.php?p=3112942351&a=213679&m=1351,http://www.gardeningdirect.co.uk/ProductImages/310/SWW070D_310.jpg,13.99,"Hardy, winter, heat and cold tolerantSweet William Vesuvio will flower in the Autumn and again the following spring in a wide range of striking bright colours. This variety is hardy in an average winter season and is heat, cold and rain tolerant.","Sweet William Vesuvio 50 Plants + 20 FREE",http://www.gardeningdirect.co.uk/sweet-william-vesuvio-70-medium-plugs,http://images.productserve.com/preview/1/1351/51/23/3112942351.jpg,"Gardening Direct",1351,"Plants & Seeds",456,,GBP,,GBP13.99,1351,,,,
3112942353,SWW170D,"Bedding Plants",http://www.awin1.com/pclick.php?p=3112942353&a=213679&m=1351,http://www.gardeningdirect.co.uk/ProductImages/310/SWW170D_310.jpg,15.99,"Hardy, winter, heat and cold tolerantSweet William Vesuvio will flower in the Autumn and again the following spring in a wide range of striking bright colours. This variety is hardy in an average winter season and is heat, cold and rain tolerant.","Sweet William Vesuvio 100 Plants + 70 FREE",http://www.gardeningdirect.co.uk/sweet-william-vesuvio-170-small-plug-plants,http://images.productserve.com/preview/1/1351/53/23/3112942353.jpg,"Gardening Direct",1351,"Plants & Seeds",456,,GBP,,GBP15.99,1351,,,,
748070980,TOM001W,"Vegetable plants",http://www.awin1.com/pclick.php?p=748070980&a=213679&m=1351,http://www.gardeningdirect.co.uk/ProductImages/310/TOM001W_310.jpg,12.99,"Perfect for hanging basketsThis variety of Tomato is perfect for hanging baskets and containers producing an abundance of sweet Cherry Tomatoes throughout the summer. It needs little training, just let it grow and enjoy.","Tomato Tumbling Tom Red 1 Pre-Planted Hanging Basket",http://www.gardeningdirect.co.uk/tomato-tumbling-tom-red-1-pre-planted-hanging-basket,http://images.productserve.com/preview/1/1351/80/09/748070980.jpg,"Gardening Direct",1351,"Plants & Seeds",456,,GBP,,GBP12.99,1351,,,,
699875855,TOM006P,"Vegetable Plants",http://www.awin1.com/pclick.php?p=699875855&a=213679&m=1351,http://www.gardeningdirect.co.uk/ProductImages/310/TOM006P_310.jpg,6.99,"Great for your windowsillWell these Sweet & Neat Windowsill Tomatoes are perfect for you. Compact enough to grow in a small pot on the windowsill or in the conservatory","Windowsill Tomato Cherry Red 6 Large Plants",http://www.gardeningdirect.co.uk/windowsill-tomato-cherry-red-6-xlarge-plants,http://images.productserve.com/preview/1/1351/55/58/699875855.jpg,"Gardening Direct",1351,"Plants & Seeds",456,,GBP,,GBP6.99,1351,,,,
3054827487,VER170A,"Bedding plants",http://www.awin1.com/pclick.php?p=3054827487&a=213679&m=1351,http://www.gardeningdirect.co.uk/ProductImages/310/VER170A_310.jpg,15.99,"A proven favourite of the pastThese bedding plants are a proven favourite of the past.  They will flower throughout the summer and bring a mass of deep red and pink colours to your borders.","Verbena Glory Days 100 Small Plugs + 70 FREE",http://www.gardeningdirect.co.uk/verbena-glory-days-170-small-plug-plants,http://images.productserve.com/preview/1/1351/87/74/3054827487.jpg,"Gardening Direct",1351,"Plants & Seeds",456,,GBP,,GBP15.99,1351,,,,
744621340,VLA024H,"Bedding plants",http://www.awin1.com/pclick.php?p=744621340&a=213679&m=1351,http://www.gardeningdirect.co.uk/ProductImages/310/VLA024H_310.jpg,12.99,"A fragrant Viola, perfect for winterThis scented viola is an exceptional winter performer, and flowers prolifically in a wonderful mix of purple, lilac and yellow flowers with different coloured centres. A fantastic way to give your garden a splash of colour this winter, and would look great in tubs and containers, or at the front of your borders.","Viola Colourburst 24 Large Plants",http://www.gardeningdirect.co.uk/viola-colourburst-24-large-plants,http://images.productserve.com/preview/1/1351/40/13/744621340.jpg,"Gardening Direct",1351,"Plants & Seeds",456,,GBP,,GBP12.99,1351,,,,
676468691,GAI012B,Perennials,http://www.awin1.com/pclick.php?p=676468691&a=213679&m=1351,http://www.gardeningdirect.co.uk/ProductImages/310/GAI012B_310.jpg,9.99,"Beautiful new varietyThis recently introduced variety is one of the first red Gaillardia on the market, a breeding breakthrough!","Gaillardia Arizona Red 12 Large Plants",http://www.gardeningdirect.co.uk/gaillardia-arizona-red-12-xlarge-plants,http://images.productserve.com/preview/1/1351/91/86/676468691.jpg,"Gardening Direct",1351,"Plants & Seeds",456,,GBP,,GBP9.99,1351,,,,
676468695,GAI024A,Perennials,http://www.awin1.com/pclick.php?p=676468695&a=213679&m=1351,http://www.gardeningdirect.co.uk/ProductImages/310/GAI024A_310.jpg,14.99,"Beautiful vivid coloursDwarf variety Buy 12 and get 12 Half Price!These dwarf Gaillardia come in a range of fabulous vivid colours","Gaillardia Goblin 24 Large Plants",http://www.gardeningdirect.co.uk/gaillardia-goblin-24-xlarge-plants,http://images.productserve.com/preview/1/1351/95/86/676468695.jpg,"Gardening Direct",1351,"Plants & Seeds",456,,GBP,,GBP14.99,1351,,,,
676469501,LBL024H,Perennials,http://www.awin1.com/pclick.php?p=676469501&a=213679&m=1351,http://www.gardeningdirect.co.uk/ProductImages/310/LBL024H_310.jpg,14.99,"Beautiful red Perennial Lobelia Buy 12 and get 12 Half Price!A simple to grow perennial Lobelia with an upright, fan shaped habit forming beautiful traditional lobed flowers year after year. Flowering from June to September, this plant is best positioned in full sun in beds and borders.","Lobelia Fan Burgundy 24 Large Plants",http://www.gardeningdirect.co.uk/lobelia-fan-burgundy-24-large-plants,http://images.productserve.com/preview/1/1351/01/95/676469501.jpg,"Gardening Direct",1351,"Plants & Seeds",456,,GBP,,GBP14.99,1351,,,,
676468779,HLB001G,Perennials,http://www.awin1.com/pclick.php?p=676468779&a=213679&m=1351,http://www.gardeningdirect.co.uk/ProductImages/310/HLB001G_310.jpg,10.99,"Unique double-flowered Hellebore for late winter floweringThis beautiful purple Hellebore is a unique breakthrough in breeding as it possesses double flowers which bloom in late winter until spring. It is sure to provide some much needed winter colour, especially in those shady corners. Buy 2 Get 1 FREE! Click here","Hellebore Double Ellen Purple 1 Plant 9cm Pot",http://www.gardeningdirect.co.uk/hellebore-double-ellen-purple-1-plant-9cm-pot,http://images.productserve.com/preview/1/1351/79/87/676468779.jpg,"Gardening Direct",1351,"Plants & Seeds",456,,GBP,,GBP10.99,1351,,,,
676470693,VLA070H,"Bedding plants",http://www.awin1.com/pclick.php?p=676470693&a=213679&m=1351,http://www.gardeningdirect.co.uk/ProductImages/310/VLA070H_310.jpg,13.99,"A fragrant Viola, perfect for winterThis scented viola is an exceptional winter performer, and flowers prolifically in a wonderful mix of purple, lilac and yellow flowers with different coloured centres. A fantastic way to give your garden a splash of colour this winter, and would look great in tubs and containers, or at the front of your borders.","Viola Colourburst 50 Medium Plugs + 20 FREE",http://www.gardeningdirect.co.uk/viola-colourburst-70-medium-plugs,http://images.productserve.com/preview/1/1351/93/06/676470693.jpg,"Gardening Direct",1351,"Plants & Seeds",456,,GBP,,GBP13.99,1351,,,,
676470695,VLA070N,"Bedding plants",http://www.awin1.com/pclick.php?p=676470695&a=213679&m=1351,http://www.gardeningdirect.co.uk/ProductImages/310/VLA070N_310.jpg,13.99,"A unique, trailing ViolaThese unique, trailing Viola Ochre are beautifully scented and ideal for hanging baskets.","Viola Ochre (Trailing) 50 Medium Plugs + 20 FREE",http://www.gardeningdirect.co.uk/viola-ochre-trailing-70-ready-plants,http://images.productserve.com/preview/1/1351/95/06/676470695.jpg,"Gardening Direct",1351,"Plants & Seeds",456,,GBP,,GBP13.99,1351,,,,
3350324891,DIY001E,"Bedding plants",http://www.awin1.com/pclick.php?p=3350324891&a=213679&m=1351,http://www.gardeningdirect.co.uk/ProductImages/310/DIY001E_310.jpg,36.96,"Fill your empty pots and basketsThese mega plants come in individual cells for easy planting. The FREE COMPOST is specially mixed with added plant feed and water absorber; guaranteed to give you spectacular displays!Empty containers look especially sad in winter. To help fill them affordably here's a new money saving DIY 'fill your pots' kit! And with three plant varieties, there's the flexibility to create your own winter long colour schemes and themes for patio or garden.","Autumn Trailing Plants &amp; Free Compost Kit",http://www.gardeningdirect.co.uk/autumn-trailing-plants-and-free-compost-kit,http://images.productserve.com/preview/1/1351/91/48/3350324891.jpg,"Gardening Direct",1351,"Plants & Seeds",456,,GBP,,GBP36.96,1351,,,,
3056793195,ERY001P,"Bulbs, Tubers & Corms",http://www.awin1.com/pclick.php?p=3056793195&a=213679&m=1351,http://www.gardeningdirect.co.uk/ProductImages/310/ERY001P_310.jpg,11.99,"Perfect for shady areasUp to 10 bright yellow star shaped flowers are borne on each stem. A vigorous growing variety which will grow in clumps and spread. A woodland wonder, perfect for shady areas of the garden.","Eyrthronium Pagoda 1x1.5 Litre Pot",http://www.gardeningdirect.co.uk/eyrthronium-pagado-1x1point5-litre-pot,http://images.productserve.com/preview/1/1351/95/31/3056793195.jpg,"Gardening Direct",1351,"Plants & Seeds",456,,GBP,,GBP11.99,1351,,,,
676468293,ESC001A,Shrubs,http://www.awin1.com/pclick.php?p=676468293&a=213679&m=1351,http://www.gardeningdirect.co.uk/ProductImages/310/ESC001A_310.jpg,9.99,"Perfect for a seaside gardenThis evergreen Apple Blossom has dark, glossy foliage, and will produce wonderful pink flowers. This shrub is perfect against smaller plants, and for a seaside garden","Escallonia Apple Blossom 1 Plant 3 Litre",http://www.gardeningdirect.co.uk/escallonia-apple-blossom-1-3-litre,http://images.productserve.com/preview/1/1351/93/82/676468293.jpg,"Gardening Direct",1351,"Plants & Seeds",456,,GBP,,GBP9.99,1351,,,,
696666507,ESC001C,Shrubs,http://www.awin1.com/pclick.php?p=696666507&a=213679&m=1351,http://www.gardeningdirect.co.uk/ProductImages/310/ESC001C_310.jpg,5.99,"Apple Blossom for seaside gardens This evergreen shrubs has glossy, dark foliage and produces delightful pink flowers. This shrub is ideal against smaller plants and for seaside gardens.","Escallonia Apple Blossom 1 Plant 9cm Pot",http://www.gardeningdirect.co.uk/escallonia-apple-blossom-1-plant-9cm-pot,http://images.productserve.com/preview/1/1351/07/65/696666507.jpg,"Gardening Direct",1351,"Plants & Seeds",456,,GBP,,GBP5.99,1351,,,,
676468319,FIL006A,Perennials,http://www.awin1.com/pclick.php?p=676468319&a=213679&m=1351,http://www.gardeningdirect.co.uk/ProductImages/310/FIL006A_310.jpg,9.99,"Foliage plants perfect for complementing your bedding plantsThis selection of foliage and filler plants offers more variation with the design and planting of your tubs, planters and pots. Each will provide an excellent addition to your display. They are ideal for filling in those pesky gaps and will make gardening a breeze!","Foliage/Filler Collection 6 Large Plants",http://www.gardeningdirect.co.uk/foliage-filler-collection-6-jumbo-ready,http://images.productserve.com/preview/1/1351/19/83/676468319.jpg,"Gardening Direct",1351,"Plants & Seeds",456,,GBP,,GBP9.99,1351,,,,
3111460497,DNT070F,"Bedding plants",http://www.awin1.com/pclick.php?p=3111460497&a=213679&m=1351,http://www.gardeningdirect.co.uk/ProductImages/310/DNT070F_310.jpg,13.99,"Prolific flowering low water maintenanceThese Dianthus are a prolific flowering bedding plant with lovely pinkish white flowers that don't need much water. This makes them perfect in sunny sites. They will flower in the Autumn and again in the Spring.","Dianthus Gem 50 Plants + 20 FREE",http://www.gardeningdirect.co.uk/dianthus-gem-(autumn)-70-medium-plugs,http://images.productserve.com/preview/1/1351/97/04/3111460497.jpg,"Gardening Direct",1351,"Plants & Seeds",456,,GBP,,GBP13.99,1351,,,,
